gene_id,cluster,product,subsystem,system,value
MED134_06724,C1,hypothetical protein,Unspecified,Unspecified,0.04095558578279291
MED134_01295,C0,hypothetical protein,Unspecified,Unspecified,0.04094145072510189
MED134_08201,C1,hypothetical protein,Unspecified,Unspecified,0.04094145072510189
MED134_04004,C0,diaminopimelate decarboxylase,"['00300 Lysine biosynthesis [PATH:dok00300]', '00470 D-Amino acid metabolism [PATH:dok00470]']","['09105 Amino acid metabolism', '09106 Metabolism of other amino acids']",0.04092893650530027
MED134_11626,C0,"transcription regulator, MerR family",Unspecified,Unspecified,0.0408435344468646
MED134_14777,C0,hypothetical protein,Unspecified,Unspecified,0.0408435344468646
MED134_12266,C0,hypothetical protein,Unspecified,Unspecified,0.04082419266304034
MED134_03304,C2,beta-lactamase family protein,Unspecified,Unspecified,0.04078386034474454
MED134_08476,C1,IS1 transposase,Unspecified,Unspecified,0.04055338278478848
MED134_08686,C2,"2-haloalkanoic acid dehalogenase, type II","['00625 Chloroalkane and chloroalkene degradation [PATH:dok00625]', '00361 Chlorocyclohexane and chlorobenzene degradation [PATH:dok00361]']","['09111 Xenobiotics biodegradation and metabolism', '09111 Xenobiotics biodegradation and metabolism']",0.04049564489384908
MED134_00755,C1,hypothetical protein,Unspecified,Unspecified,0.04043323054285408
MED134_05914,C0,hypothetical protein,Unspecified,Unspecified,0.04036213141640778
MED134_03264,C0,hypothetical protein,Unspecified,Unspecified,0.04033417984788007
MED134_13846,C0,glycosyl transferase group 1,Unspecified,Unspecified,0.040305737714677194
MED134_12141,C0,hypothetical protein,Unspecified,Unspecified,0.040280404927621895
MED134_13731,C0,"ABC transporter, permease protein",['02024 Quorum sensing [PATH:dok02024]'],['09145 Cellular community - prokaryotes'],0.04025792545167045
MED134_08681,C1,lycopene beta cyclase,['00906 Carotenoid biosynthesis [PATH:dok00906]'],['09109 Metabolism of terpenoids and polyketides'],0.04011627419885953
MED134_13206,C1,hypothetical protein,Unspecified,Unspecified,0.04009986837816114
MED134_10406,C1,iron-dependent repressor,Unspecified,Unspecified,0.03989968230797639
MED134_10366,C1,A/G-specific adenine glycosylase,['03410 Base excision repair [PATH:dok03410]'],['09124 Replication and repair'],0.03988207451666955
MED134_01660,C2,hypothetical protein,Unspecified,Unspecified,0.03986596287837226
MED134_09571,C0,hypothetical protein,Unspecified,Unspecified,0.0396294278907721
MED134_09741,C0,hypothetical protein,Unspecified,Unspecified,0.03938478001850704
MED134_03479,C0,sodium/potassium/calcium exchanger 1,Unspecified,Unspecified,0.039373398586045875
MED134_03060,C1,shikimate dehydrogenase,Unspecified,Unspecified,0.03931292227403555
MED134_14441,C1,hypothetical protein,Unspecified,Unspecified,0.03923241176436182
MED134_02535,C2,Mn2+ and Fe2+ transporter of the NRAMP family,Unspecified,Unspecified,0.039213979683698476
MED134_09851,C0,hypothetical protein,Unspecified,Unspecified,0.03911043113950883
MED134_03444,C2,hypothetical protein,Unspecified,Unspecified,0.03906261887650209
MED134_00730,C0,glycosyl transferase family 2,Unspecified,Unspecified,0.03906241614470311
MED134_08831,C0,hypothetical protein,Unspecified,Unspecified,0.038871488013079734
MED134_06884,C1,hypothetical protein,Unspecified,Unspecified,0.038821691620880616
MED134_08371,C1,hypothetical protein,Unspecified,Unspecified,0.038674186812129425
MED134_11230,C0,carbon-nitrogen hydrolase,"['00910 Nitrogen metabolism [PATH:dok00910]', '00380 Tryptophan metabolism [PATH:dok00380]', '00460 Cyanoamino acid metabolism [PATH:dok00460]', '00643 Styrene degradation [PATH:dok00643]']","['09102 Energy metabolism', '09105 Amino acid metabolism', '09106 Metabolism of other amino acids', '09111 Xenobiotics biodegradation and metabolism']",0.038584496246434744
MED134_02460,C1,"regulatory helix-turn-helix protein, AraC family",Unspecified,Unspecified,0.038575085756877334
MED134_03664,C2,alpha/beta hydrolase,Unspecified,Unspecified,0.03850857037784743
MED134_06149,C0,rhomboid family protein,Unspecified,Unspecified,0.03847447188666946
MED134_03909,C0,hypothetical protein,Unspecified,Unspecified,0.038443412052334994
MED134_12261,C0,hypothetical protein,Unspecified,Unspecified,0.03837412858723897
MED134_11496,C0,metallo-beta-lactamase superfamily protein,Unspecified,Unspecified,0.03836619476128483
MED134_00965,C2,cellulase (glycosyl hydrolase family 5),"['00500 Starch and sucrose metabolism [PATH:dok00500]', '02020 Two-component system [PATH:dok02020]']","['09101 Carbohydrate metabolism', '09132 Signal transduction']",0.03826012217918522
MED134_09406,C0,putative colanic acid biosynthesis acetyltransferase WcaF,['00543 Exopolysaccharide biosynthesis [PATH:dok00543]'],['09107 Glycan biosynthesis and metabolism'],0.038220999582501386
MED134_14376,C0,hypothetical protein,Unspecified,Unspecified,0.03817472012074956
MED134_13421,C1,small-conductance mechanosensitive channel,Unspecified,Unspecified,0.03811354813538737
MED134_13821,C1,hypothetical protein,Unspecified,Unspecified,0.03805619347624354
MED134_05239,C0,hypothetical protein,Unspecified,Unspecified,0.037619606740917626
MED134_14271,C2,short chain dehydrogenase,"['00061 Fatty acid biosynthesis [PATH:dok00061]', '00780 Biotin metabolism [PATH:dok00780]']","['09103 Lipid metabolism', '09108 Metabolism of cofactors and vitamins']",0.037466037169648525
MED134_01355,C0,hypothetical protein,Unspecified,Unspecified,0.037179722350285806
MED134_13221,C1,phosphoriborylanthranilate isomerase,"['00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]']",['09105 Amino acid metabolism'],0.03716289571953501
MED134_00275,C0,hypothetical protein,Unspecified,Unspecified,0.036994684506412946
MED134_11776,C2,D-cysteine desulfhydrase family protein,['00270 Cysteine and methionine metabolism [PATH:dok00270]'],['09105 Amino acid metabolism'],0.036959252025117524
MED134_04509,C0,aldehyde dehydrogenase family protein,"['00650 Butanoate metabolism [PATH:dok00650]', '00250 Alanine, aspartate and glutamate metabolism [PATH:dok00250]', '00310 Lysine degradation [PATH:dok00310]', '00350 Tyrosine metabolism [PATH:dok00350]', '00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]']","['09101 Carbohydrate metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09108 Metabolism of cofactors and vitamins']",0.03693639027343217
MED134_14026,C0,hypothetical protein,Unspecified,Unspecified,0.036934973172702404
MED134_14732,C0,two-component system sensor histidine kinase,Unspecified,Unspecified,0.03677813025564369
MED134_14552,C0,acetyltransferase (GNAT) family protein,Unspecified,Unspecified,0.03671549768364931
MED134_11306,C0,"ABC transporter, ATP-binding protein",Unspecified,Unspecified,0.03660028733165527
MED134_07931,C0,thiamine-phosphate pyrophosphorylase,['00730 Thiamine metabolism [PATH:dok00730]'],['09108 Metabolism of cofactors and vitamins'],0.03660028733165527
MED134_14076,C1,hypothetical protein,Unspecified,Unspecified,0.03651452826601006
MED134_00690,C0,hypothetical protein,Unspecified,Unspecified,0.03650221263486462
MED134_14742,C0,hypothetical protein,Unspecified,Unspecified,0.03641080475681405
MED134_13456,C1,hypothetical protein,Unspecified,Unspecified,0.03638111412923341
MED134_01120,C2,hypothetical protein,Unspecified,Unspecified,0.036338575864382404
MED134_15143,C0,putative secreted protein,Unspecified,Unspecified,0.03632219992375532
MED134_07339,C2,hypothetical protein,Unspecified,Unspecified,0.03623182329133781
MED134_02875,C0,hypothetical protein,Unspecified,Unspecified,0.03607719351617518
MED134_08226,C1,hypothetical protein,Unspecified,Unspecified,0.03597841279794288
MED134_14797,C2,hypothetical protein,Unspecified,Unspecified,0.03591156557220399
MED134_02270,C0,hypothetical protein,Unspecified,Unspecified,0.03569535900179746
MED134_10640,C0,"transcription regulator, GntR family",Unspecified,Unspecified,0.03567954173240941
MED134_10006,C2,chloramphenicol acetyltransferase,Unspecified,Unspecified,0.035659266626669246
MED134_11190,C2,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.035617806501962425
MED134_04579,C0,hypothetical protein,Unspecified,Unspecified,0.03555098950128463
MED134_12806,C2,"transcription regulator, Crp family",Unspecified,Unspecified,0.03554860682385235
MED134_10431,C0,"ABC transporter, permease protein",['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.03552451141400374
MED134_06049,C0,acyltransferase family protein,Unspecified,Unspecified,0.03544271237590001
MED134_15306,C2,hypothetical protein,Unspecified,Unspecified,0.03527105013393639
MED134_06504,C2,hypothetical protein,Unspecified,Unspecified,0.035206998590109624
MED134_14557,C0,hypothetical protein,Unspecified,Unspecified,0.035192033049472986
MED134_04034,C0,amidohydrolase family protein,Unspecified,Unspecified,0.035153973374874345
MED134_04469,C0,hypothetical protein,Unspecified,Unspecified,0.034937419124105105
MED134_02560,C0,aldehyde dehydrogenase family protein,"['00010 Glycolysis / Gluconeogenesis [PATH:dok00010]', '00053 Ascorbate and aldarate metabolism [PATH:dok00053]', '00620 Pyruvate metabolism [PATH:dok00620]', '00071 Fatty acid degradation [PATH:dok00071]', '00561 Glycerolipid metabolism [PATH:dok00561]', '00280 Valine, leucine and isoleucine degradation [PATH:dok00280]', '00310 Lysine degradation [PATH:dok00310]', '00330 Arginine and proline metabolism [PATH:dok00330]', '00340 Histidine metabolism [PATH:dok00340]', '00380 Tryptophan metabolism [PATH:dok00380]', '00410 beta-Alanine metabolism [PATH:dok00410]', '00770 Pantothenate and CoA biosynthesis [PATH:dok00770]', '00625 Chloroalkane and chloroalkene degradation [PATH:dok00625]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09103 Lipid metabolism', '09103 Lipid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09106 Metabolism of other amino acids', '09108 Metabolism of cofactors and vitamins', '09111 Xenobiotics biodegradation and metabolism']",0.034887340122637715
MED134_07149,C1,hypothetical protein,Unspecified,Unspecified,0.034848391727288146
MED134_08676,C0,calcineurin-like phosphoesterase,Unspecified,Unspecified,0.034831233600406096
MED134_11661,C0,"transcription regulator, TetR family",Unspecified,Unspecified,0.034720864873335845
MED134_08351,C0,AhpC/TSA family protein,Unspecified,Unspecified,0.03471170294288926
MED134_03359,C0,hypothetical protein,Unspecified,Unspecified,0.034582647195802466
MED134_05849,C2,hypothetical protein,Unspecified,Unspecified,0.03455217790311894
MED134_08951,C2,alpha/beta hydrolase,Unspecified,Unspecified,0.03449871367686205
MED134_05739,C0,hypothetical protein,Unspecified,Unspecified,0.034424829364848857
MED134_10700,C0,low molecular weight phosphatase family protein,Unspecified,Unspecified,0.03427795426896719
MED134_02430,C1,hypothetical protein,Unspecified,Unspecified,0.03426685682575049
MED134_04639,C0,uracil-DNA glycosylase,['03410 Base excision repair [PATH:dok03410]'],['09124 Replication and repair'],0.03423358031282191
MED134_06299,C0,hypothetical protein,Unspecified,Unspecified,0.034224874918099286
MED134_10226,C2,peptide-methionine (S)-S-oxide reductase,Unspecified,Unspecified,0.03417554173127069
MED134_03514,C1,hypothetical protein,Unspecified,Unspecified,0.03411787560425158
MED134_06604,C1,major facilitator superfamily permease,Unspecified,Unspecified,0.03398694658134188
MED134_05844,C0,hypothetical protein,Unspecified,Unspecified,0.03381855549513066
MED134_02505,C1,hypothetical protein,Unspecified,Unspecified,0.03374347510960702
MED134_13226,C1,hypothetical protein,Unspecified,Unspecified,0.03371913404952476
MED134_05544,C1,hypothetical protein,Unspecified,Unspecified,0.033718370656633405
MED134_03534,C2,"transcription regulator, AraC family",Unspecified,Unspecified,0.03371246256748521
MED134_00085,C1,hypothetical protein,['00340 Histidine metabolism [PATH:dok00340]'],['09105 Amino acid metabolism'],0.03368373928824446
MED134_10221,C2,hypothetical protein,Unspecified,Unspecified,0.03366958352189871
MED134_13031,C0,hypothetical protein,Unspecified,Unspecified,0.033612020893734364
MED134_13041,C0,SpoU rRNA methylase family protein,Unspecified,Unspecified,0.033535252037531264
MED134_12211,C2,D-alanyl-D-alanine carboxypeptidase,Unspecified,Unspecified,0.03352981649410499
MED134_05234,C0,hypothetical protein,Unspecified,Unspecified,0.0334127488337412
MED134_06704,C0,MarC family integral membrane protein,Unspecified,Unspecified,0.03338544699359216
MED134_10041,C1,hypothetical protein,Unspecified,Unspecified,0.03330991577294862
MED134_15124,C0,hypothetical protein,Unspecified,Unspecified,0.033197486401904334
MED134_13061,C1,UDP-glucose 4-epimerase,"['00052 Galactose metabolism [PATH:dok00052]', '00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",0.03314930298182522
MED134_13361,C0,aldose epimerase family protein,Unspecified,Unspecified,0.033132800367694705
MED134_00035,C2,hypothetical protein,Unspecified,Unspecified,0.033067799799057745
MED134_12251,C0,peptidase family S51,Unspecified,Unspecified,0.032870930817129974
MED134_06999,C0,hypothetical protein,Unspecified,Unspecified,0.032799212422619885
MED134_13526,C1,hypothetical protein,Unspecified,Unspecified,0.032602235807821345
MED134_09976,C0,hypothetical protein,Unspecified,Unspecified,0.032571673878689714
MED134_10825,C1,HI0933-like protein,Unspecified,Unspecified,0.03245234341565048
MED134_13816,C2,hypothetical protein,Unspecified,Unspecified,0.03236890205555926
MED134_02360,C1,hypothetical protein,Unspecified,Unspecified,0.032141595322271885
MED134_01880,C1,hypothetical protein,Unspecified,Unspecified,0.031950560580386166
MED134_10600,C0,small-conductance mechanosensitive channel,Unspecified,Unspecified,0.03178958138352279
MED134_10316,C0,"transcription regulator, AsnC family",Unspecified,Unspecified,0.03160390584745152
MED134_11611,C0,hypothetical protein,Unspecified,Unspecified,0.03156618722013334
MED134_14562,C2,hypothetical protein,Unspecified,Unspecified,0.031505248634766295
MED134_09906,C0,hypothetical protein,Unspecified,Unspecified,0.03143645873666894
MED134_05244,C0,hypothetical protein,Unspecified,Unspecified,0.03143645873666894
MED134_09426,C1,glycosyl transferase family 2,Unspecified,Unspecified,0.03143064625500674
MED134_02145,C0,dephospho-CoA kinase,['00770 Pantothenate and CoA biosynthesis [PATH:dok00770]'],['09108 Metabolism of cofactors and vitamins'],0.03142795750433073
MED134_08156,C0,putative amidophosphoribosyl-transferase,Unspecified,Unspecified,0.03108518796172989
MED134_03075,C0,hypothetical protein,Unspecified,Unspecified,0.03103944261025866
MED134_01960,C0,cytochrome c,Unspecified,Unspecified,0.030953391322718134
MED134_03179,C0,"transcription regulator, AsnC family",Unspecified,Unspecified,0.030931165484874044
MED134_05024,C0,hypothetical protein,Unspecified,Unspecified,0.030872844124498804
MED134_01085,C0,hypothetical protein,Unspecified,Unspecified,0.03085246713013665
MED134_07109,C0,prolyl oligopeptidase family protein,Unspecified,Unspecified,0.030838909639343763
MED134_11731,C0,phenylacetic acid degradation protein PaaY,Unspecified,Unspecified,0.03064242648384838
MED134_08666,C0,"pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component",['00480 Glutathione metabolism [PATH:dok00480]'],['09106 Metabolism of other amino acids'],0.030578405304491366
MED134_00660,C2,hypothetical protein,Unspecified,Unspecified,0.030469292683526394
MED134_08776,C0,"transcription regulator, AraC family",Unspecified,Unspecified,0.030461964608207333
MED134_12801,C2,hypothetical protein,Unspecified,Unspecified,0.030403132803102553
MED134_04189,C1,hypothetical protein,Unspecified,Unspecified,0.030245893442652803
MED134_09011,C1,5-formyltetrahydrofolate cyclo-ligase,['00670 One carbon pool by folate [PATH:dok00670]'],['09108 Metabolism of cofactors and vitamins'],0.03021097817162227
MED134_16709,C2,helix-turn-helix domain protein,Unspecified,Unspecified,0.030166413933304374
MED134_04384,C0,haloacid dehalogenase-like hydrolase,"['00625 Chloroalkane and chloroalkene degradation [PATH:dok00625]', '00361 Chlorocyclohexane and chlorobenzene degradation [PATH:dok00361]']","['09111 Xenobiotics biodegradation and metabolism', '09111 Xenobiotics biodegradation and metabolism']",0.03009781956273937
MED134_07616,C0,"two-component system response regulator, LytR/AlgR family",Unspecified,Unspecified,0.029982659127619285
MED134_06829,C0,hypothetical protein,Unspecified,Unspecified,0.0299402505729626
MED134_09131,C2,acetyltransferase (GNAT) family protein,Unspecified,Unspecified,0.029869369937879545
MED134_01380,C0,peptide-methionine (S)-S-oxide reductase,Unspecified,Unspecified,0.029745070763040924
MED134_02310,C2,hypothetical protein,Unspecified,Unspecified,0.029704024730514974
MED134_13756,C0,hypothetical protein,Unspecified,Unspecified,0.029704024730514974
MED134_05134,C0,hemolysin-III related protein,Unspecified,Unspecified,0.029691415327182127
MED134_03070,C0,phosphoglycerate mutase family protein,"['00010 Glycolysis / Gluconeogenesis [PATH:dok00010]', '00680 Methane metabolism [PATH:dok00680]', '00260 Glycine, serine and threonine metabolism [PATH:dok00260]']","['09101 Carbohydrate metabolism', '09102 Energy metabolism', '09105 Amino acid metabolism']",0.029631839980258562
MED134_05039,C1,Sir2 family protein,['00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]'],['09108 Metabolism of cofactors and vitamins'],0.029515929592515325
MED134_09186,C0,ribonuclease P protein component,Unspecified,Unspecified,0.029451378104617523
MED134_13356,C0,"sodium/hydrogen exchanger, NhaP family",Unspecified,Unspecified,0.02942844788064509
MED134_00770,C0,hypothetical protein,Unspecified,Unspecified,0.029419357611790473
MED134_12301,C0,DNA repair protein RadC,Unspecified,Unspecified,0.029400768909616452
MED134_13166,C2,hypothetical protein,Unspecified,Unspecified,0.029335607072656533
MED134_01305,C2,GH3 auxin-responsive promoter,Unspecified,Unspecified,0.029261104960121524
MED134_06564,C1,hypothetical protein,Unspecified,Unspecified,0.029228315508514704
MED134_04294,C0,hypothetical protein,Unspecified,Unspecified,0.029126546728463647
MED134_06679,C0,ferric uptake regulation protein,Unspecified,Unspecified,0.029093762039597952
MED134_01080,C0,hypothetical protein,Unspecified,Unspecified,0.029063885099193762
MED134_14587,C0,hypothetical protein,Unspecified,Unspecified,0.02902204364508785
MED134_04584,C0,hypothetical protein,Unspecified,Unspecified,0.029008128653289254
MED134_05824,C2,hypothetical protein,Unspecified,Unspecified,0.028962875690276113
MED134_03609,C0,hypothetical protein,Unspecified,Unspecified,0.028687954277589717
MED134_05044,C0,SpoU rRNA methylase family protein,Unspecified,Unspecified,0.028627277948869698
MED134_10046,C0,colicin V production protein,Unspecified,Unspecified,0.02861066582983128
MED134_03234,C0,RDD family protein,Unspecified,Unspecified,0.02858516110154053
MED134_00910,C1,DNA/RNA non-specific endonuclease,Unspecified,Unspecified,0.02843529395251711
MED134_13826,C1,DegT/DnrJ/EryC1/StrS aminotransferase family protein,Unspecified,Unspecified,0.02839245232972474
MED134_11736,C0,"transcription regulator, AsnC family",Unspecified,Unspecified,0.028376450760664227
MED134_06699,C0,hypothetical protein,Unspecified,Unspecified,0.028373377479256667
MED134_03100,C2,hypothetical protein,Unspecified,Unspecified,0.028296422100514872
MED134_06434,C2,LysE type translocator,Unspecified,Unspecified,0.028139978254556997
MED134_00495,C0,pyridoxine/pyridoxamine 5'-phosphate oxidase,['00750 Vitamin B6 metabolism [PATH:dok00750]'],['09108 Metabolism of cofactors and vitamins'],0.028114485269820733
MED134_12166,C0,hypothetical protein,Unspecified,Unspecified,0.028062218561527814
MED134_07756,C1,endonuclease/exonuclease/phosphatase family protein,Unspecified,Unspecified,0.028029075467481145
MED134_13841,C0,glycosyl transferase group 1,Unspecified,Unspecified,0.028020823372529393
MED134_00090,C1,hypothetical protein,Unspecified,Unspecified,0.027953503176904045
MED134_00435,C0,hypothetical protein,Unspecified,Unspecified,0.02790512259385887
MED134_12121,C0,glycosyl transferase family 2,Unspecified,Unspecified,0.027818464220059597
MED134_05019,C0,hypothetical protein,Unspecified,Unspecified,0.027502389847694302
MED134_01500,C1,Mn2+ and Fe2+ transporter of the NRAMP family,Unspecified,Unspecified,0.02747576756864288
MED134_04389,C1,DJ-1/PfpI family protein,Unspecified,Unspecified,0.02739411272230968
MED134_11876,C2,hypothetical protein,Unspecified,Unspecified,0.027350009214026947
MED134_05249,C2,hypothetical protein,Unspecified,Unspecified,0.027285835596925056
MED134_11120,C0,alpha/beta hydrolase,Unspecified,Unspecified,0.027270016951756126
MED134_04734,C0,acyl carrier protein,['00061 Fatty acid biosynthesis [PATH:dok00061]'],['09103 Lipid metabolism'],0.027007536634093242
MED134_08566,C0,ATP-dependent DNA ligase,Unspecified,Unspecified,0.026995793317604388
MED134_04399,C1,hypothetical protein,Unspecified,Unspecified,0.026896724398264984
MED134_08861,C0,3'-5' exonuclease,Unspecified,Unspecified,0.02688945323192004
MED134_02550,C2,allophanate hydrolase subunit 2,Unspecified,Unspecified,0.026816246348803936
MED134_14086,C0,hypothetical protein,Unspecified,Unspecified,0.02667924275775786
MED134_01700,C1,D-tyrosyl-tRNA(Tyr) deacylase,Unspecified,Unspecified,0.02664662589189083
MED134_07936,C0,thioredoxin,Unspecified,Unspecified,0.02646408757422755
MED134_00560,C0,asparaginase,['00511 Other glycan degradation [PATH:dok00511]'],['09107 Glycan biosynthesis and metabolism'],0.02634743384359165
MED134_03539,C0,hypothetical protein,Unspecified,Unspecified,0.02616697196795061
MED134_16692,C1,putative membrane protein,Unspecified,Unspecified,0.02616267858655264
MED134_14206,C1,hypothetical protein,Unspecified,Unspecified,0.02614675236181146
MED134_02555,C2,hypothetical protein,Unspecified,Unspecified,0.02604093446743001
MED134_03804,C2,hypothetical protein,Unspecified,Unspecified,0.02602077595173154
MED134_11215,C1,cytidine/deoxycytidylate deaminase family protein,Unspecified,Unspecified,0.02596132301793283
MED134_07069,C2,hypothetical protein,Unspecified,Unspecified,0.02583242886064929
MED134_14051,C0,hypothetical protein,Unspecified,Unspecified,0.025770071132966844
MED134_04344,C2,hypothetical protein,Unspecified,Unspecified,0.02565365772666556
MED134_00875,C2,competence protein,Unspecified,Unspecified,0.025620617530704402
MED134_11686,C1,"phenylacetate-CoA oxygenase, PaaJ subunit",['00360 Phenylalanine metabolism [PATH:dok00360]'],['09105 Amino acid metabolism'],0.0255928475188531
MED134_00270,C1,hypothetical protein,Unspecified,Unspecified,0.02558047231351328
MED134_08316,C0,"transcription regulator, ArsR family",Unspecified,Unspecified,0.025483936182589498
MED134_08671,C2,hypothetical protein,Unspecified,Unspecified,0.025471163928441964
MED134_01260,C2,SpoU rRNA methylase family protein,Unspecified,Unspecified,0.025411746949848563
MED134_05744,C0,hypothetical protein,Unspecified,Unspecified,0.025259043634643378
MED134_14632,C0,"transcription regulator, AraC family",Unspecified,Unspecified,0.025235659980754124
MED134_09751,C0,DNA-3-methyladenine glycosidase I,['03410 Base excision repair [PATH:dok03410]'],['09124 Replication and repair'],0.02523135916779536
MED134_05484,C2,hypothetical protein,Unspecified,Unspecified,0.025201047979641525
MED134_10935,C2,hypothetical protein,Unspecified,Unspecified,0.02519810504927633
MED134_08176,C1,exonuclease,"['03030 DNA replication [PATH:dok03030]', '03430 Mismatch repair [PATH:dok03430]', '03440 Homologous recombination [PATH:dok03440]']","['09124 Replication and repair', '09124 Replication and repair', '09124 Replication and repair']",0.025021794307131178
MED134_02540,C2,LamB/YcsF family protein,['00480 Glutathione metabolism [PATH:dok00480]'],['09106 Metabolism of other amino acids'],0.024939831213591553
MED134_12171,C0,glycosyl transferase group 1,Unspecified,Unspecified,0.024898776170331427
MED134_09886,C1,peptide chain release factor,Unspecified,Unspecified,0.024893145659090288
MED134_03889,C0,hypothetical protein,Unspecified,Unspecified,0.024893145659090288
MED134_03599,C1,hypothetical protein,Unspecified,Unspecified,0.024869598361645918
MED134_09756,C2,"leucyl, phenylalanyl-tRNA-protein transferase",Unspecified,Unspecified,0.024745647165593843
MED134_03204,C2,acetyltransferase (GNAT) family protein,Unspecified,Unspecified,0.024681194887911904
MED134_12906,C0,short chain dehydrogenase,"['00061 Fatty acid biosynthesis [PATH:dok00061]', '00780 Biotin metabolism [PATH:dok00780]']","['09103 Lipid metabolism', '09108 Metabolism of cofactors and vitamins']",0.024619188488289326
MED134_12976,C0,hypothetical protein,Unspecified,Unspecified,0.0246127186508838
MED134_10401,C1,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.02453239292098841
MED134_11861,C2,ribonuclease HII,['03030 DNA replication [PATH:dok03030]'],['09124 Replication and repair'],0.024506722712053054
MED134_01110,C2,hypothetical protein,Unspecified,Unspecified,0.024436372732188173
MED134_11421,C1,putative iron-sulfur cluster-binding protein,Unspecified,Unspecified,0.024192567553252654
MED134_05644,C0,hypothetical protein,Unspecified,Unspecified,0.024181891335899187
MED134_05624,C0,hypothetical protein,Unspecified,Unspecified,0.024109706585642772
MED134_11195,C2,hypothetical protein,Unspecified,Unspecified,0.02390613150336725
MED134_05494,C0,hypothetical protein,Unspecified,Unspecified,0.02389315233487353
MED134_07034,C2,hypothetical protein,Unspecified,Unspecified,0.02389315233487353
MED134_07516,C1,LysE type translocator,Unspecified,Unspecified,0.023741213680990473
MED134_10740,C1,two-component system response regulator,Unspecified,Unspecified,0.023640549308357482
MED134_13321,C1,MoxR-like ATPase,Unspecified,Unspecified,0.023545031937414626
MED134_05649,C0,hypothetical protein,Unspecified,Unspecified,0.02348998932674564
MED134_09461,C0,hypothetical protein,Unspecified,Unspecified,0.0234536709581829
MED134_01115,C2,heavy metal transporter,Unspecified,Unspecified,0.023387859083078614
MED134_03214,C0,hypothetical protein,Unspecified,Unspecified,0.023356290478789808
MED134_00350,C0,"two-component system response regulator, LytR/AlgR family",Unspecified,Unspecified,0.02327560872011302
MED134_09626,C1,Smf protein DNA processing chain A,Unspecified,Unspecified,0.023263630528294336
MED134_10381,C1,RecX family protein,Unspecified,Unspecified,0.023243489582565786
MED134_05689,C0,hypothetical protein,Unspecified,Unspecified,0.023231892969592702
MED134_09961,C1,recombination protein O,['03440 Homologous recombination [PATH:dok03440]'],['09124 Replication and repair'],0.023165977286263007
MED134_17819,C1,putative membrane protein,Unspecified,Unspecified,0.02311520376817176
MED134_14542,C0,endonuclease I,Unspecified,Unspecified,0.02303720526302504
MED134_06614,C1,"RNA polymerase sigma factor, sigma-70 family",Unspecified,Unspecified,0.02294625494127804
MED134_10560,C0,hypothetical protein,Unspecified,Unspecified,0.022925980111729197
MED134_00765,C1,hypothetical protein,Unspecified,Unspecified,0.022908236749853064
MED134_13036,C0,hypothetical protein,Unspecified,Unspecified,0.022908099108742815
MED134_11771,C0,hypothetical protein,Unspecified,Unspecified,0.02286640114615368
MED134_04454,C0,hypothetical protein,Unspecified,Unspecified,0.02278559590495275
MED134_10136,C1,hypothetical protein,Unspecified,Unspecified,0.022737788559749998
MED134_07314,C1,2OG-Fe(II) oxygenase superfamily protein,Unspecified,Unspecified,0.022704776396023592
MED134_13836,C0,acetyltransferase,Unspecified,Unspecified,0.022639106533688794
MED134_10695,C0,hypothetical protein,Unspecified,Unspecified,0.022601430007667532
MED134_00455,C0,two-component system sensor histidine kinase,Unspecified,Unspecified,0.022571215298320128
MED134_14667,C1,beta-lactamase family protein,Unspecified,Unspecified,0.022430981817564463
MED134_10620,C2,2-dehydro-3-deoxyphosphogluconate aldolase / 4-hydroxy-2-oxoglutarate aldolase,"['00030 Pentose phosphate pathway [PATH:dok00030]', '00630 Glyoxylate and dicarboxylate metabolism [PATH:dok00630]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism']",0.0223949301223919
MED134_13536,C1,O-methyltransferase family protein,Unspecified,Unspecified,0.022345255364882462
MED134_03249,C0,hypothetical protein,Unspecified,Unspecified,0.0221730798860024
MED134_14436,C1,hypothetical protein,Unspecified,Unspecified,0.022136150716007462
MED134_01565,C0,"regulatory protein, TetR family",Unspecified,Unspecified,0.02212462595359135
MED134_08621,C2,beta-lactamase family protein,Unspecified,Unspecified,0.022097782620232546
MED134_00425,C2,hypothetical protein,Unspecified,Unspecified,0.022029298610189582
